id,x,y,z,flight
671,101.9856574,2.582276118,44.57891,9
672,101.9856641,2.582205593,46.54326,9
673,101.9856995,2.582457726,40.74883,9
674,101.9857023,2.58214876,48.27568,9
675,101.9857106,2.582398568,41.71514,9
676,101.9857121,2.582338118,42.92412,9
677,101.9857296,2.582288001,44.46856,9
678,101.9857332,2.582221093,46.42705,9
679,101.9857727,2.582463151,40.75664,9
680,101.9857737,2.582154185,48.25469,9
681,101.985784,2.58234251,43.04717,9
682,101.9857843,2.582407351,41.78154,9
683,101.9858005,2.582292651,44.49443,9
684,101.9858043,2.582221351,46.25908,9
685,101.9858441,2.582156768,48.27471,9
686,101.9858446,2.582465993,40.97197,9
687,101.9858526,2.58241226,42.14141,9
688,101.9858536,2.582344835,43.24981,9
689,101.9858714,2.582289035,44.43096,9
690,101.985876,2.58222316,46.36846,9
691,101.9859155,2.582155476,48.22686,9
692,101.9859173,2.58246961,41.075,9
693,101.9859256,2.582410968,42.13066,9
694,101.9859258,2.582344835,43.33037,9
695,101.9859417,2.582285935,44.61748,9
696,101.9859461,2.58221851,46.37285,9
697,101.9859877,2.582152376,48.28887,9
698,101.985988,2.58246651,41.12969,9
699,101.9859954,2.582409676,42.24883,9
700,101.985999,2.58234096,43.33721,9
701,101.9860142,2.582286451,44.51397,9
702,101.986018,2.582215926,46.32354,9
703,101.9860578,2.58245876,41.33135,9
704,101.9860596,2.582146435,48.3167,9
705,101.9860697,2.582402185,42.31377,9
706,101.9860704,2.58233941,43.33232,9
707,101.9860864,2.58228826,44.57158,9
708,101.9860915,2.582214376,46.48955,9
709,101.9861287,2.582442485,41.32598,9
710,101.9861303,2.582145143,48.40996,9
711,101.9861352,2.582383585,42.39629,9
712,101.9861431,2.582330626,43.7332,9
713,101.986159,2.58228206,44.61553,9
714,101.9861632,2.582210243,46.26787,9
715,101.9861981,2.582422076,41.62774,9
716,101.9861989,2.58214256,48.35918,9
717,101.9862043,2.582362918,42.5457,9
718,101.9862256,2.582276635,44.37285,9
719,101.9862328,2.582202235,46.2542,9
720,101.9862651,2.58240296,41.8582,9
721,101.9862698,2.582137651,48.31768,9
722,101.9862705,2.582333726,42.84941,9
723,101.9863381,2.582377643,41.69658,9
724,101.985538,2.58214293,46.17656,9
725,101.9859492,2.58208676,49.98223,10
726,101.9860198,2.582079526,50.20537,10
727,101.9860288,2.582027343,52.01787,10
728,101.9860401,2.581738785,61.9334,10
729,101.9860537,2.581847285,58.03887,10
730,101.9860614,2.581909543,56.075,10
731,101.9860627,2.581794843,59.53936,10
732,101.9860743,2.58167446,63.47734,10
733,101.9860763,2.581974643,53.89922,10
734,101.986091,2.582076685,50.37481,10
735,101.9860989,2.582031476,51.67852,10
736,101.9861126,2.581735685,62.12481,10
737,101.9861272,2.58184806,58.06719,10
738,101.9861313,2.581795101,59.71465,10
739,101.9861323,2.581911868,56.18633,10
740,101.9861477,2.581969735,53.97051,10
741,101.986148,2.581673685,63.5252,10
742,101.9861624,2.582076943,50.3919,10
743,101.9861693,2.582033801,51.63018,10
744,101.9861835,2.58173491,61.93731,10
745,101.9861953,2.581850643,58.12725,10
746,101.9861989,2.581795618,59.92412,10
747,101.9862022,2.581913418,56.25274,10
748,101.986213,2.581672393,63.74736,10
749,101.9862166,2.58196741,54.03252,10
750,101.9862346,2.58207436,50.27129,10
751,101.9862415,2.58202786,51.68242,10
752,101.9862525,2.581722768,62.24932,10
753,101.9862669,2.58184186,58.30791,10
754,101.986271,2.581785543,60.12236,10
755,101.9862716,2.581902568,56.42607,10
756,101.9862867,2.581956043,53.96953,10
757,101.9863021,2.582063768,50.2625,10
758,101.9863116,2.582014168,51.58086,10
759,101.9863237,2.581706493,62.05303,10
760,101.9863342,2.581818868,58.31377,10
761,101.9863381,2.581878543,56.46611,10
762,101.9863386,2.581763585,60.04619,10
763,101.9863389,2.582124476,48.50274,10
764,101.9863545,2.581934343,54.22197,10
765,101.9863746,2.582047493,50.58281,10
766,101.9863792,2.581995826,51.58428,10
767,101.9863874,2.581678076,61.91338,10
768,101.986399,2.58179226,58.50811,10
769,101.9864023,2.581734135,60.13848,10
770,101.9864059,2.58210226,48.23125,10
771,101.9864072,2.581854518,56.30596,10
772,101.9864193,2.581909801,54.22979,10
773,101.9864388,2.582019851,50.26738,10
774,101.9864447,2.58196121,51.67559,10
775,101.9864606,2.581695901,60.15215,10
776,101.9864658,2.581761776,58.48027,10
777,101.9864709,2.581825068,56.3543,10
778,101.9864724,2.582075393,48.24688,10
779,101.9864842,2.58188216,54.0252,10
780,101.9865035,2.58199221,50.24248,10
781,101.9865092,2.581935635,51.51348,10
782,101.9865241,2.581719151,58.471,10
783,101.9865295,2.581788385,56.27764,10
784,101.9865333,2.582044393,48.09356,10
785,101.9865479,2.581847801,54.00127,10
786,101.9865703,2.58196121,49.90654,10
787,101.9865711,2.58190231,51.37822,10
788,101.9865824,2.581743435,56.5042,10
789,101.9865978,2.582010293,48.02324,10
790,101.9866055,2.58180466,54.00078,10
791,101.9866271,2.581921426,49.93096,10
792,101.9866281,2.581858393,51.53643,10
793,101.9866551,2.58175506,53.9544,10
794,101.9866576,2.581971285,48.00225,10
795,101.9866815,2.581811118,51.59746,10
796,101.9866825,2.58187441,50.31621,10
797,101.9867111,2.581927885,47.92363,10
798,101.9867242,2.581753768,51.63652,10
799,101.9867329,2.581823518,50.08867,10
800,101.9867617,2.581878543,47.97686,10
801,101.986776,2.581768493,50.20391,10
802,101.9868092,2.581820418,48.13945,10
803,101.9868529,2.581767976,48.3875,10
804,101.9868227,2.581714691,50.09844,10
805,101.9869009,2.581715127,48.6458,10
806,101.9863006,2.582260876,44.47344,11
807,101.9863055,2.58219216,46.32305,11
808,101.9863378,2.582313318,42.84697,11
809,101.9863687,2.58224176,44.57988,11
810,101.9863743,2.582178468,46.32891,11
811,101.9864013,2.582353876,41.78789,11
812,101.9864064,2.582290326,42.77715,11
813,101.9864321,2.582222901,44.39141,11
814,101.9864426,2.58215651,46.30938,11
815,101.9864722,2.582329076,41.83623,11
816,101.9864737,2.582267335,42.95391,11
817,101.9865009,2.582197585,44.41484,11
818,101.9865071,2.58212396,46.48174,11
819,101.9865384,2.582306085,41.91387,11
820,101.9865405,2.582240468,43.0877,11
821,101.9865677,2.582089601,46.471,11
822,101.9865698,2.582171751,44.64141,11
823,101.9866034,2.582278443,41.95781,11
824,101.986606,2.582211276,43.13262,11
825,101.9866266,2.582056793,46.2249,11
826,101.9866358,2.582137651,44.41631,11
827,101.9866664,2.582244085,42.0208,11
828,101.9866746,2.582173818,43.29424,11
829,101.9866877,2.58201701,46.26152,11
830,101.9866923,2.582096835,44.55498,11
831,101.9867275,2.58220456,42.23369,11
832,101.986729,2.582134293,43.24492,11
833,101.9867424,2.581968443,46.43242,11
834,101.9867475,2.58205111,44.66826,11
835,101.9867848,2.582093993,43.39727,11
836,101.9867894,2.582171751,42.20928,11
837,101.9867997,2.581915485,46.38652,11
838,101.986803,2.582005385,44.54375,11
839,101.9868446,2.581868985,46.50859,11
840,101.9868467,2.58205576,43.46318,11
841,101.9868521,2.58213481,42.36895,11
842,101.9868922,2.581814476,46.86113,11
843,101.986897,2.58189921,45.24785,11
844,101.9869047,2.582015976,43.51006,11
845,101.9869055,2.582099418,42.31035,11
846,101.9869114,2.581943385,44.45342,11
847,101.986941,2.581764618,47.03594,11
848,101.9869469,2.58184496,45.30596,11
849,101.9869602,2.581971801,43.55547,11
850,101.9869672,2.581895851,44.21807,11
851,101.9869736,2.582120343,41.93877,11
852,101.9869964,2.581792001,45.50518,11
853,101.9870111,2.581925043,43.41826,11
854,101.9870206,2.581845476,44.24736,11
855,101.9870437,2.582095543,41.89727,11
856,101.987045,2.582003835,42.55205,11
857,101.9870673,2.581801818,44.39287,11
858,101.987103,2.582066868,41.88066,11
859,101.9871072,2.581906443,43.26543,11
860,101.9871423,2.581829201,43.6419,11
861,101.9871506,2.581888618,43.12236,11
862,101.9871634,2.582025793,41.95342,11
863,101.9871791,2.581742918,44.24688,11
864,101.9871963,2.581867176,43.1419,11
865,101.9871981,2.581799493,43.64287,11
866,101.9872212,2.581983168,42.08477,11
867,101.9872364,2.581923751,42.59307,11
868,101.9872613,2.581835143,43.11504,11
869,101.987262,2.581770043,43.63359,11
870,101.9872885,2.581814993,43.21953,11
871,101.9872998,2.581975418,40.81475,11
872,101.9873042,2.581897401,42.57158,11
873,101.9873252,2.581807243,43.26982,11
874,101.9873555,2.581932018,41.03399,11
875,101.9873663,2.581864335,42.46172,11
876,101.9873884,2.581771076,43.23467,11
877,101.9874162,2.581893785,41.32305,11
878,101.9874288,2.58182946,42.76299,11
879,101.9874686,2.581844443,42.12188,11
880,101.9874752,2.581790968,42.7752,11
881,101.9868549,2.581954227,44.90703,11
882,101.9868589,2.581987589,44.34941,11
883,101.9870435,2.581738824,45.6419,11
884,101.9871042,2.581978689,42.56231,11
885,101.9871686,2.581952043,42.53301,11
886,101.9849644,2.582252868,40.71758,12
887,101.984971,2.582542976,38.13897,12
888,101.9849913,2.58238436,39.78203,12
889,101.9850201,2.582328301,40.13945,12
890,101.9850283,2.582446101,39.14873,12
891,101.9850363,2.582266301,40.92656,12
892,101.9850424,2.582531351,38.27568,12
893,101.9850653,2.582399085,39.86553,12
894,101.9850728,2.582183635,41.81133,12
895,101.9850864,2.58234406,40.19658,12
896,101.9850992,2.582468835,39.24248,12
897,101.9851067,2.582285935,40.99492,12
898,101.9851146,2.582534193,38.42363,12
899,101.9851359,2.582215668,41.67803,12
900,101.9851359,2.582414326,39.78154,12
901,101.985158,2.582360335,40.45,12
902,101.9851714,2.58248356,39.18096,12
903,101.9851763,2.582303501,40.9666,12
904,101.9851855,2.582551501,38.5457,12
905,101.9851912,2.582616601,37.57695,12
906,101.9851994,2.582244601,41.61943,12
907,101.985204,2.582432151,39.78545,12
908,101.9852266,2.582376351,40.37676,12
909,101.9852274,2.582317193,41.03154,12
910,101.98524,2.582501901,39.01299,12
911,101.9852423,2.582626418,37.5794,12
912,101.9852546,2.58256726,38.47344,12
913,101.9852615,2.582281543,41.5999,12
914,101.9852741,2.58245101,39.72051,12
915,101.9852803,2.582333985,41.21025,12
916,101.9852947,2.582393918,40.46416,12
917,101.9853029,2.582639851,37.70732,12
918,101.9853132,2.582518693,39.02861,12
919,101.9853229,2.582581726,38.47295,12
920,101.9853232,2.582316418,41.41191,12
921,101.9853422,2.582465993,39.77813,12
922,101.9853666,2.582412776,40.44609,12
923,101.9853733,2.58265561,37.85625,12
924,101.9853792,2.58253316,39.01738,12
925,101.9853864,2.582351293,41.2752,12
926,101.9853931,2.582594901,38.45684,12
927,101.9854146,2.58247891,39.80352,12
928,101.9854241,2.582421301,40.58574,12
929,101.9854388,2.582388235,40.82793,12
930,101.9854424,2.582668785,37.91729,12
931,101.9854496,2.582544268,39.20781,12
932,101.9854511,2.582603426,38.78887,12
933,101.9854861,2.58248821,39.76738,12
934,101.985501,2.582612726,38.86992,12
935,101.9855141,2.582680926,38.17363,12
936,101.9855148,2.582554601,39.33525,12
937,101.985539,2.58273311,37.35039,12
938,101.985548,2.582621768,38.77227,12
939,101.9855775,2.582688935,38.16289,12
940,101.9855883,2.582491826,39.87627,12
941,101.9855962,2.582546076,39.25127,12
942,101.9856081,2.582741118,37.34258,12
943,101.9856312,2.58261066,38.63945,12
944,101.9856363,2.582562093,39.30498,12
945,101.9856494,2.582510426,39.96758,12
946,101.9856782,2.582684285,37.97246,12
947,101.9856931,2.582636493,38.75811,12
948,101.9857003,2.582573976,39.52471,12
949,101.9857211,2.582516626,40.14727,12
950,101.9857319,2.582701335,38.02617,12
951,101.9857506,2.582581726,39.67363,12
952,101.9857635,2.58264631,38.71318,12
953,101.9857907,2.582521535,40.17022,12
954,101.9858007,2.582711668,38.05449,12
955,101.9858272,2.582592576,39.46807,12
956,101.9858357,2.582654835,38.58037,12
957,101.9858647,2.582526701,40.33232,12
958,101.9858708,2.582718385,38.00664,12
959,101.9858963,2.582593868,39.5418,12
960,101.9859042,2.582656385,38.75713,12
961,101.9859343,2.582529285,40.50957,12
962,101.9859428,2.58271451,37.91436,12
963,101.9859677,2.582593351,39.59209,12
964,101.9859767,2.58265561,38.84209,12
965,101.9860152,2.582705985,38.03252,12
966,101.984794,2.583115443,37.21709,13
967,101.9847946,2.583040785,37.20879,13
968,101.9848449,2.582918593,37.27959,13
969,101.9848529,2.582994543,36.9544,13
970,101.9848588,2.582822493,37.40899,13
971,101.9848593,2.583076952,36.81572,13
972,101.9848675,2.583154452,36.38066,13
973,101.984896,2.582712701,37.54326,13
974,101.9849032,2.582790718,37.24395,13
975,101.9849096,2.582874935,36.86797,13
976,101.9849158,2.582947527,36.58135,13
977,101.9849222,2.583031227,36.36797,13
978,101.9849299,2.583112343,36.02471,13
979,101.9849369,2.583188293,35.73516,13
980,101.9849425,2.583267602,35.3543,13
981,101.9849602,2.582663101,37.06719,13
982,101.9849682,2.582744993,36.61211,13
983,101.9849749,2.582824302,36.43438,13
984,101.9849821,2.58290361,36.221,13
985,101.9849965,2.583062485,35.6043,13
986,101.9850019,2.583140243,35.1082,13
987,101.9850126,2.583219293,34.79522,13
988,101.9850175,2.583296793,34.48223,13
989,101.9850355,2.582696685,36.15264,13
990,101.9850391,2.582779868,35.21807,13
991,101.9850478,2.582856335,35.1585,13
992,101.9850527,2.58293926,35.10772,13
993,101.9850617,2.583011077,35.16973,13
994,101.9850684,2.583094002,34.75566,13
995,101.9850738,2.583172793,34.3919,13
996,101.9850805,2.58325236,33.9041,13
997,101.9850887,2.58333141,33.46856,13
998,101.985092,2.583413043,33.11016,13
999,101.9851051,2.582731301,35.86065,13
1000,101.9851121,2.582810093,34.55938,13
1001,101.9851239,2.582969485,34.13359,13
1002,101.9851326,2.583049052,34.25664,13
1003,101.9851395,2.583127068,34.03594,13
1004,101.9851475,2.583200693,33.2542,13
1005,101.9851529,2.583283877,32.6751,13
1006,101.9851585,2.583367318,32.28106,13
1007,101.9851624,2.583447143,31.77993,13
1008,101.985177,2.582763077,35.88018,13
1009,101.9851878,2.582844452,34.63897,13
1010,101.985195,2.582920143,33.45293,13
1011,101.9852009,2.58299971,33.42607,13
1012,101.9852071,2.583076177,33.63213,13
1013,101.9852156,2.583156002,32.9749,13
1014,101.9852192,2.583242285,31.82022,13
1015,101.9852228,2.583404777,31.0668,13
1016,101.9852248,2.583322368,31.42788,13
1017,101.9852559,2.582878035,34.39971,13
1018,101.9852639,2.583035102,32.93975,13
1019,101.985269,2.583115702,32.82647,13
1020,101.9852816,2.583197077,31.60732,13
1021,101.9852893,2.583274577,31.14981,13
1022,101.9853358,2.583066618,32.09795,13
1023,101.9853422,2.58332521,30.87881,13
1024,101.9853494,2.583155485,31.70889,13
1025,101.9853515,2.583231435,31.2438,13
1026,101.9853592,2.582972327,32.82451,13
1027,101.9854013,2.58293616,33.58086,13
1028,101.9854118,2.58301521,32.83916,13
1029,101.9854144,2.583282585,31.04019,13
1030,101.9854152,2.583103043,32.04473,13
1031,101.9854393,2.58317331,31.56973,13
1032,101.9854701,2.582971035,33.54619,13
1033,101.985474,2.583064293,32.34404,13
1034,101.9854876,2.583134818,31.99526,13
1035,101.985495,2.583221618,31.57852,13
1036,101.9855017,2.583304285,30.90005,13
1037,101.9855449,2.583090385,32.31133,13
1038,101.9855552,2.583007718,33.22686,13
1039,101.9855587,2.583178993,31.43228,13
1040,101.9855621,2.583252618,31.26797,13
1041,101.9855826,2.583056543,32.70488,13
1042,101.9851225,2.582891475,34.14482,13
1043,101.9853293,2.582910804,34.08525,13
1044,101.984989,2.582981895,35.87041,13
1045,101.9852696,2.582947673,33.34844,13
1046,101.9850288,2.58263701,37.13701,14
1047,101.9850987,2.582651476,37.15215,14
1048,101.9851709,2.582688676,36.90508,14
1049,101.9852418,2.582720451,36.73711,14
1050,101.9852469,2.582804927,35.81963,14
1051,101.985315,2.582755068,36.6624,14
1052,101.9853211,2.582834377,35.54424,14
1053,101.9853879,2.58278891,36.32842,14
1054,101.9853946,2.582867443,35.20586,14
1055,101.985457,2.582823785,36.25518,14
1056,101.9854581,2.58289121,35.07012,14
1057,101.9855359,2.58292686,34.58916,14
1058,101.9856045,2.582881393,35.52227,14
1059,101.9856376,2.583207668,31.62002,14
1060,101.9856415,2.583138952,32.03594,14
1061,101.9856618,2.582852202,35.86504,14
1062,101.985671,2.582925052,34.78496,14
1063,101.9856769,2.582999452,33.6834,14
1064,101.9856831,2.583083927,32.61162,14
1065,101.9856957,2.583166852,31.71914,14
1066,101.9857013,2.583241768,31.63174,14
1067,101.9857347,2.582885527,35.6541,14
1068,101.9857432,2.582957602,34.23516,14
1069,101.9857483,2.583036135,33.25811,14
1070,101.9857524,2.583118285,32.45293,14
1071,101.9857642,2.583195268,31.68423,14
1072,101.9858002,2.582835152,36.4041,14
1073,101.9858095,2.582911618,35.38408,14
1074,101.9858141,2.58298886,33.90313,14
1075,101.98583,2.583069977,32.36943,14
1076,101.9858719,2.582858143,35.94414,14
1077,101.9858803,2.582944427,34.46318,14
1078,101.9858857,2.583021668,33.37481,14
1079,101.9859389,2.582820168,36.51055,14
1080,101.9859441,2.582897668,34.99834,14
1081,101.985953,2.58297801,34.03496,14
1082,101.9859556,2.58302916,33.01934,14
1083,101.986007,2.58285401,35.50908,14
1084,101.9860149,2.58293151,34.83574,14
1085,101.9860203,2.582992735,33.99053,14
1086,101.9860763,2.582818877,36.28447,14
1087,101.9860792,2.58288656,35.14775,14
1088,101.9860848,2.582941068,34.72002,14
1089,101.986147,2.58285866,35.43486,14
1090,101.9861485,2.582917818,34.63555,14
1091,101.986212,2.58280131,36.39043,14
1092,101.9862197,2.582876485,35.1751,14
1093,101.9862238,2.582932285,34.05791,14
1094,101.9862775,2.582784002,36.55596,14
1095,101.9862805,2.582830243,36.00469,14
1096,101.9862888,2.582912135,34.57647,14
1097,101.9863443,2.58278426,36.56865,14
1098,101.9863553,2.582862535,35.3919,14
1099,101.986362,2.582931252,34.48613,14
1100,101.9864205,2.58277186,36.68096,14
1101,101.9864221,2.582819135,36.18877,14
1102,101.9864311,2.582902835,34.74102,14
1103,101.9864819,2.582769277,36.67412,14
1104,101.9864907,2.582846002,35.47783,14
1105,101.9864914,2.582907743,34.54473,14
1106,101.9865541,2.582746027,36.73076,14
1107,101.9865541,2.58280906,35.86895,14
1108,101.9865631,2.582887593,34.69902,14
1109,101.9865662,2.582933835,34.07109,14
1110,101.9866219,2.582761785,36.33672,14
1111,101.9866312,2.582842643,35.34502,14
1112,101.9866417,2.582915493,34.7332,14
1113,101.9866882,2.58272071,36.68828,14
1114,101.9866956,2.582800793,36.06621,14
1115,101.9867003,2.582879843,35.6707,14
1116,101.9867026,2.582933835,35.16533,14
1117,101.9867573,2.582709343,36.69414,14
1118,101.9867629,2.582756618,36.4124,14
1119,101.9867686,2.582836702,36.01885,14
1120,101.9867753,2.582904127,35.43633,14
1121,101.9868267,2.582718126,36.70098,14
1122,101.9868392,2.58279356,36.11699,14
1123,101.9868464,2.58287106,35.53643,14
1124,101.9868865,2.582691001,36.72246,14
1125,101.9868963,2.582758943,36.31475,14
1126,101.9869055,2.582829468,35.86748,14
1127,101.9860049,2.582525668,40.56865,15
1128,101.9860391,2.582584826,39.72149,15
1129,101.9860442,2.582643726,38.82842,15
1130,101.9860761,2.582515335,40.55938,15
1131,101.9860851,2.582695651,37.97002,15
1132,101.9861084,2.582569326,39.70488,15
1133,101.9861151,2.582631585,38.76104,15
1134,101.9861467,2.582712443,37.67559,15
1135,101.986148,2.582501901,40.56865,15
1136,101.9861521,2.582679893,38.08428,15
1137,101.9861793,2.58255176,39.80693,15
1138,101.9861837,2.582611693,38.93975,15
1139,101.9862181,2.582481493,40.37432,15
1140,101.9862184,2.582706501,37.75762,15
1141,101.986223,2.582659743,38.2669,15
1142,101.9862474,2.582529801,39.72344,15
1143,101.9862549,2.582594126,38.89775,15
1144,101.9862826,2.582461085,40.50566,15
1145,101.9862901,2.582692551,37.63457,15
1146,101.9862906,2.582643985,38.38604,15
1147,101.9863155,2.58251456,39.78008,15
1148,101.9863206,2.582572943,39.22686,15
1149,101.9863538,2.582439643,40.57988,15
1150,101.9863592,2.582676276,37.59404,15
1151,101.9863597,2.582624093,38.22686,15
1152,101.9863828,2.582492343,39.8084,15
1153,101.9863923,2.582553051,39.0457,15
1154,101.9864208,2.582414068,40.6668,15
1155,101.9864264,2.582658968,37.65752,15
1156,101.9864298,2.58260136,38.32744,15
1157,101.9864498,2.582472193,39.84453,15
1158,101.9864601,2.582529801,39.05352,15
1159,101.9864776,2.58264166,37.79863,15
1160,101.9864909,2.582391851,40.77275,15
1161,101.9864955,2.582579401,38.42412,15
1162,101.9865189,2.582449201,39.75078,15
1163,101.9865292,2.582505001,39.03789,15
1164,101.9865567,2.582366018,40.83574,15
1165,101.9865582,2.582551243,38.58037,15
1166,101.9865857,2.582423368,39.81768,15
1167,101.9865939,2.582484851,39.22002,15
1168,101.9866219,2.582339668,40.88848,15
1169,101.9866391,2.582461601,39.24346,15
1170,101.986653,2.582395726,39.94756,15
1171,101.986691,2.582310993,40.93096,15
1172,101.9867082,2.582366535,40.07061,15
1173,101.986755,2.58227431,41.0252,15
1174,101.9868069,2.582240468,41.33037,15
1175,101.9865798,2.582648893,37.5169,16
1176,101.9866186,2.582597226,38.05791,16
1177,101.9866407,2.58264941,37.47441,16
1178,101.9866646,2.582539876,38.67168,16
1179,101.9866823,2.582589993,37.95635,16
1180,101.9867129,2.582637268,37.40264,16
1181,101.9867252,2.582523343,38.76397,16
1182,101.9867452,2.582437835,39.42461,16
1183,101.9867506,2.582573976,38.04619,16
1184,101.986782,2.582620476,37.46611,16
1185,101.9867953,2.582498543,39.05303,16
1186,101.9868048,2.582362143,39.99981,16
1187,101.9868112,2.582425951,39.40313,16
1188,101.9868177,2.582547885,38.34746,16
1189,101.9868464,2.582306601,40.43828,16
1190,101.98685,2.582599551,37.44854,16
1191,101.9868521,2.582356976,39.86455,16
1192,101.9868582,2.582467801,39.04668,16
1193,101.9868765,2.582515851,38.429,16
1194,101.9868814,2.582414068,39.47197,16
1195,101.9869053,2.582346901,39.91924,16
1196,101.9869058,2.582222385,41.17803,16
1197,101.9869083,2.582288001,40.58574,16
1198,101.9869163,2.582563643,37.46318,16
1199,101.9869353,2.582464701,38.51934,16
1200,101.9869512,2.58238281,39.52471,16
1201,101.9869548,2.582201976,41.22197,16
1202,101.9869641,2.582511718,37.62334,16
1203,101.9869692,2.582318485,39.89336,16
1204,101.9869756,2.58225881,40.50469,16
1205,101.9869859,2.58241536,38.36846,16
1206,101.9870026,2.582453593,37.99248,16
1207,101.9870034,2.582177176,41.24492,16
1208,101.9870278,2.58228361,39.7166,16
1209,101.9870363,2.582219285,40.68096,16
1210,101.9870365,2.582363693,38.57793,16
1211,101.9870653,2.582144368,41.29375,16
1212,101.9870807,2.582242018,39.62969,16
1213,101.9870827,2.58231151,38.64727,16
1214,101.9871318,2.58210846,41.14482,16
1215,101.9871323,2.582257518,38.60234,16
1216,101.9871387,2.582197843,39.70244,16
1217,101.9871814,2.582205335,38.87529,16
1218,101.9871883,2.582143335,39.64678,16
1219,101.9871891,2.582066351,40.89824,16
1220,101.9872248,2.582079785,40.39922,16
1221,101.9872435,2.582019593,40.91826,16
1222,101.9870742,2.582185355,40.86699,16
1223,101.9869556,2.582662068,37.00371,17
1224,101.9869636,2.582701593,36.70195,17
1225,101.9869695,2.58277961,36.18535,17
1226,101.9869731,2.582841093,35.90996,17
1227,101.9870214,2.582577851,37.51299,17
1228,101.9870273,2.582663618,37.49443,17
1229,101.9870332,2.582736985,37.5042,17
1230,101.9870427,2.582816035,37.35918,17
1231,101.9870524,2.58289431,36.86895,17
1232,101.9870576,2.582969227,36.09404,17
1233,101.9870702,2.582569843,37.80498,17
1234,101.9870756,2.582498026,37.77324,17
1235,101.9871084,2.582696943,38.27666,17
1236,101.9871133,2.582777027,38.09844,17
1237,101.9871182,2.582855818,37.62188,17
1238,101.9871233,2.582492601,38.33965,17
1239,101.9871262,2.582935643,37.25225,17
1240,101.9871272,2.582558735,38.46611,17
1241,101.9871357,2.583013143,36.63359,17
1242,101.9871716,2.582651735,38.70293,17
1243,101.987178,2.582726651,38.75029,17
1244,101.9871788,2.582478135,39.18633,17
1245,101.9871819,2.582811643,38.37871,17
1246,101.987184,2.582539876,39.07207,17
1247,101.9871906,2.582888368,38.11065,17
1248,101.987196,2.582968452,37.56035,17
1249,101.9872037,2.583043885,36.70391,17
1250,101.9872048,2.582409676,39.20732,17
1251,101.9872071,2.583115702,36.44756,17
1252,101.9872279,2.58248046,39.77568,17
1253,101.98724,2.582619185,39.18926,17
1254,101.9872428,2.582532385,39.62578,17
1255,101.9872453,2.58233941,39.53838,17
1256,101.9872471,2.58268506,39.221,17
1257,101.9872489,2.582765402,39.02129,17
1258,101.9872561,2.582844968,38.5335,17
1259,101.9872626,2.58292376,38.13994,17
1260,101.9872682,2.583001002,37.63701,17
1261,101.9872744,2.583145152,36.62774,17
1262,101.9872764,2.583083668,36.74443,17
1263,101.9872831,2.582462118,40.1707,17
1264,101.9872862,2.58238746,40.34209,17
1265,101.9873006,2.582320293,40.49492,17
1266,101.9873057,2.582519726,40.23223,17
1267,101.9873091,2.58263856,39.8377,17
1268,101.9873132,2.582718385,39.51494,17
1269,101.9873209,2.582799243,39.14873,17
1270,101.9873278,2.582876485,38.72149,17
1271,101.9873329,2.582954502,38.26348,17
1272,101.9873378,2.58303536,37.3958,17
1273,101.9873386,2.582449976,40.97832,17
1274,101.9873406,2.582376868,41.04961,17
1275,101.9873432,2.583116477,36.57158,17
1276,101.9873471,2.582306085,41.25664,17
1277,101.9873563,2.582505001,40.94658,17
1278,101.9873622,2.582234526,41.16973,17
1279,101.987374,2.582594901,40.81426,17
1280,101.9873807,2.582674726,40.43145,17
1281,101.9873841,2.58216736,41.00176,17
1282,101.9873869,2.58275326,39.93926,17
1283,101.9873951,2.582832568,39.32305,17
1284,101.9873979,2.582914977,38.86602,17
1285,101.9874056,2.582992218,38.16533,17
1286,101.987411,2.583071268,37.24883,17
1287,101.9874347,2.582209468,41.85088,17
1288,101.9874385,2.582032768,40.78789,17
1289,101.9874609,2.582136876,41.89873,17
1290,101.9874747,2.581972318,40.94658,17
1291,101.9874865,2.58206971,41.98174,17
1292,101.9875133,2.58200616,41.81914,17
1293,101.9875395,2.581935635,41.74199,17
1294,101.9875636,2.581872343,42.03106,17
1295,101.9872333,2.582403816,39.61211,17
1296,101.9871907,2.582370536,38.60479,17
1297,101.9872233,2.582307171,38.75908,17
1298,101.987392,2.582086103,40.10869,17
1299,101.9873458,2.582142452,39.69365,17
1300,101.9873127,2.582205954,39.72979,17
1301,101.9872786,2.582269482,39.56768,17
1302,101.9871543,2.582425042,38.31377,17
1303,101.987439,2.582646051,41.46318,18
1304,101.9874439,2.582598001,41.87481,18
1305,101.9874534,2.582714768,40.83916,18
1306,101.9874873,2.582843418,39.71758,18
1307,101.9874886,2.582908777,39.06572,18
1308,101.9874896,2.582678085,42.03643,18
1309,101.9874968,2.582774443,40.67412,18
1310,101.9875092,2.582588185,42.90117,18
1311,101.987514,2.582981627,38.46074,18
1312,101.9875151,2.583039235,37.47441,18
1313,101.9875361,2.582731301,41.93828,18
1314,101.98754,2.582649151,43.22686,18
1315,101.9875456,2.582883202,39.7376,18
1316,101.9875533,2.582819393,40.73906,18
1317,101.9875538,2.582942618,39.19414,18
1318,101.9875616,2.582569585,43.96709,18
1319,101.9875836,2.583048277,37.64971,18
1320,101.987586,2.582702885,42.94072,18
1321,101.987586,2.582991702,38.66338,18
1322,101.9875952,2.582777027,41.86211,18
1323,101.9876068,2.582638043,44.25029,18
1324,101.9876124,2.58291291,39.88018,18
