id,x,y,z,flight
669,101.9861544,2.583767218,34.56719,9
670,101.9861603,2.583846527,34.5208,9
671,101.986167,2.583924027,34.58965,9
672,101.9861696,2.583088577,32.98955,9
673,101.9861724,2.584001785,34.5252,9
674,101.986175,2.583166593,33.06865,9
675,101.9861781,2.58408161,34.28496,9
676,101.9861817,2.58324461,33.00274,9
677,101.986184,2.584163502,34.12969,9
678,101.9861873,2.583324693,32.8875,9
679,101.9861917,2.584219302,33.77617,9
680,101.986195,2.58340426,33.65068,9
681,101.9861994,2.583484085,34.19805,9
682,101.986204,2.583561327,34.33525,9
683,101.9862107,2.583640635,34.62285,9
684,101.9862197,2.583722527,34.72246,9
685,101.9862235,2.583800027,34.89629,9
686,101.9862307,2.583879077,34.98272,9
687,101.9862351,2.583958127,35.00908,9
688,101.9862374,2.583042852,32.98125,9
689,101.9862407,2.583123193,32.99688,9
690,101.9862418,2.58403511,34.81182,9
691,101.9862477,2.58319811,33.08916,9
692,101.9862513,2.584114419,34.60039,9
693,101.9862523,2.583278968,33.11113,9
694,101.9862536,2.584165827,34.32744,9
695,101.9862567,2.583360085,33.88506,9
696,101.9862651,2.58343991,34.56035,9
697,101.986271,2.583516635,34.65899,9
698,101.9862764,2.583595943,34.96025,9
699,101.9862829,2.583676543,35.15801,9
700,101.9862898,2.583757143,35.45342,9
701,101.986297,2.583836194,35.45586,9
702,101.9863021,2.583915244,35.55156,9
703,101.986305,2.58307566,33.30742,9
704,101.9863083,2.58399016,35.49199,9
705,101.9863127,2.583156518,33.24053,9
706,101.9863142,2.584071277,35.22051,9
707,101.9863191,2.583234535,33.24688,9
708,101.9863219,2.583314618,34.09502,9
709,101.9863312,2.583393152,34.88311,9
710,101.9863335,2.583471427,35.06328,9
711,101.986343,2.583550735,35.38945,9
712,101.9863463,2.583628493,35.61895,9
713,101.9863527,2.583707285,35.82647,9
714,101.9863597,2.583788402,36.05791,9
715,101.9863663,2.583867194,36.16631,9
716,101.986372,2.583946244,36.10723,9
717,101.9863771,2.584026844,35.65752,9
718,101.986447,2.583981119,36.49443,9
719,101.9861996,2.584319794,33.4832,10
720,101.9862025,2.584401944,33.20879,10
721,101.9862068,2.584454385,32.89385,10
722,101.9862603,2.584274585,34.00322,10
723,101.9862644,2.58435596,33.76787,10
724,101.9862708,2.584428552,33.4583,10
725,101.9862734,2.584525944,32.96416,10
726,101.9863256,2.584231021,34.42607,10
727,101.9863327,2.584312819,34.15947,10
728,101.9863332,2.584387994,33.97979,10
729,101.9863383,2.584463169,33.58037,10
730,101.9863843,2.584115452,35.23272,10
731,101.9863941,2.584188819,34.83721,10
732,101.9863987,2.584264769,34.73565,10
733,101.9864036,2.58434511,34.32158,10
734,101.9864105,2.584423644,33.95684,10
735,101.9864121,2.58447996,33.72393,10
736,101.9864544,2.584082127,35.89629,10
737,101.9864616,2.584140252,35.55791,10
738,101.9864663,2.584218785,34.97832,10
739,101.9864704,2.584300935,34.7669,10
740,101.9864745,2.584378694,34.4124,10
741,101.9864827,2.584458519,33.91338,10
742,101.9864858,2.58455126,33.6165,10
743,101.9865207,2.584053194,36.48027,10
744,101.986522,2.584096852,36.2791,10
745,101.9865302,2.58417461,35.62529,10
746,101.9865361,2.584256244,35.25957,10
747,101.9865415,2.584333744,34.94756,10
748,101.9865505,2.584414602,34.48418,10
749,101.9865551,2.584491585,34.00127,10
750,101.9865896,2.584051385,37.12774,10
751,101.9865955,2.584133019,36.31084,10
752,101.9866006,2.584211035,35.73662,10
753,101.9866081,2.584291894,35.43975,10
754,101.9866127,2.58436836,35.05059,10
755,101.9866186,2.584449994,34.59307,10
756,101.9866235,2.584503469,34.22344,10
757,101.9866535,2.584010569,37.85332,10
758,101.9866638,2.584085744,37.15264,10
759,101.9866687,2.58416841,36.22149,10
760,101.9866743,2.58424436,35.79766,10
761,101.986682,2.584325219,35.46074,10
762,101.9866874,2.584402202,35.03252,10
763,101.9866921,2.584483577,34.42998,10
764,101.9867103,2.584576835,34.35772,10
765,101.9867224,2.583965619,38.52568,10
766,101.9867249,2.584041569,38.08916,10
767,101.9867339,2.584121652,37.13115,10
768,101.9867432,2.58419941,36.3543,10
769,101.9867493,2.584278977,35.93779,10
770,101.9867532,2.584361127,35.38994,10
771,101.9867591,2.584439402,34.94121,10
772,101.9867645,2.584517419,34.4583,10
773,101.9867879,2.583940302,39.03252,10
774,101.9867943,2.583995844,38.83428,10
775,101.9867999,2.584075152,38.06768,10
776,101.9868053,2.584154202,37.03691,10
777,101.9868133,2.584232735,36.21465,10
778,101.9868195,2.584313335,35.83818,10
779,101.9868225,2.584393677,35.30889,10
780,101.986832,2.584476602,34.69609,10
781,101.9868344,2.584535502,34.41191,10
782,101.9868621,2.583951669,39.34795,10
783,101.9868657,2.58403201,38.71465,10
784,101.9868716,2.584111319,37.88555,10
785,101.9868788,2.58419321,36.8919,10
786,101.9868862,2.584270452,36.23272,10
787,101.9868922,2.584348469,35.90215,10
788,101.9868991,2.584429585,35.3958,10
789,101.9869037,2.584508894,34.76299,10
790,101.9869117,2.584603702,34.81035,10
791,101.9869317,2.58398861,39.27031,10
792,101.986942,2.584147227,37.54424,10
793,101.9869481,2.584223694,36.63848,10
794,101.9869559,2.584305585,36.18828,10
795,101.986963,2.584381019,35.8499,10
796,101.9869643,2.58445981,35.23809,10
797,101.9869726,2.58454196,34.9168,10
798,101.9869354,2.584064969,38.54815,10
799,101.9863774,2.583110018,33.39727,11
800,101.9863856,2.583189843,33.42754,11
801,101.9863923,2.583270185,33.8875,11
802,101.9863956,2.583347685,35.03106,11
803,101.986401,2.583427768,35.35723,11
804,101.9864082,2.583506302,35.82012,11
805,101.9864157,2.583585352,36.26299,11
806,101.9864205,2.583667502,36.69268,11
807,101.9864285,2.583746293,36.91777,11
808,101.9864326,2.583825344,36.82207,11
809,101.9864375,2.583901035,36.69658,11
810,101.9864426,2.583066618,33.74883,11
811,101.9864514,2.583147477,33.58037,11
812,101.9864575,2.58322601,33.75664,11
813,101.9864593,2.583304543,34.85576,11
814,101.9864668,2.583385143,35.55205,11
815,101.986475,2.583461868,36.07451,11
816,101.9864794,2.583542985,36.79619,11
817,101.9864876,2.583621777,37.27178,11
818,101.9864925,2.583700568,37.68926,11
819,101.9864981,2.583778843,37.78154,11
820,101.9865061,2.583857377,37.61699,11
821,101.9865097,2.583939527,37.36309,11
822,101.9865143,2.583986027,36.89141,11
823,101.9865151,2.583099943,33.83281,11
824,101.9865205,2.58318416,33.80156,11
825,101.9865259,2.583261143,34.8001,11
826,101.9865336,2.583340968,35.89043,11
827,101.9865418,2.583420018,36.23906,11
828,101.9865562,2.583577343,37.43193,11
829,101.9865608,2.583656135,37.97539,11
830,101.9865652,2.583736735,38.27324,11
831,101.9865731,2.583815785,38.40215,11
832,101.9865783,2.583895094,38.12725,11
833,101.9865795,2.583055252,34.29326,11
834,101.9865831,2.58395916,37.72149,11
835,101.9865867,2.583138693,33.95147,11
836,101.9865916,2.583215418,34.35674,11
837,101.9866029,2.583296018,35.98711,11
838,101.9866101,2.58337326,36.52959,11
839,101.9866124,2.583451535,36.89873,11
840,101.9866191,2.583531102,37.32598,11
841,101.986623,2.583611702,37.96465,11
842,101.9866317,2.583691785,38.45098,11
843,101.9866381,2.583771093,38.78838,11
844,101.9866409,2.583851177,38.71611,11
845,101.9866466,2.583017277,34.5667,11
846,101.9866479,2.583927902,38.13359,11
847,101.9866515,2.583088318,34.5335,11
848,101.9866617,2.583170468,34.58037,11
849,101.9866646,2.583248743,35.44902,11
850,101.986673,2.583327535,36.43438,11
851,101.9866802,2.583406068,36.78447,11
852,101.9866882,2.583488735,37.30938,11
853,101.9866908,2.58356701,37.83867,11
854,101.9866974,2.58364761,38.60918,11
855,101.9867049,2.583725368,38.95586,11
856,101.986709,2.583804418,39.16387,11
857,101.9867175,2.583885019,38.9832,11
858,101.9867195,2.583042852,34.86699,11
859,101.9867221,2.58312216,34.73418,11
860,101.9867298,2.583203535,35.10234,11
861,101.9867352,2.583282327,36.11162,11
862,101.9867455,2.58336241,36.78594,11
863,101.9867498,2.58343991,37.21025,11
864,101.9867565,2.58352051,37.65606,11
865,101.9867619,2.583601627,38.48418,11
866,101.9867681,2.583677835,39.096,11
867,101.986774,2.583758435,39.48467,11
868,101.9867802,2.583836194,39.59014,11
869,101.9867907,2.583077985,34.94756,11
870,101.9867979,2.583155485,34.90752,11
871,101.9868038,2.583238927,35.58623,11
872,101.9868084,2.583315652,36.58281,11
873,101.9868141,2.583397543,37.01445,11
874,101.986821,2.583472977,37.5125,11
875,101.9868287,2.58355461,38.08379,11
876,101.9868346,2.583634693,38.9417,11
877,101.9865479,2.583498493,36.89141,11
878,101.9867871,2.582994986,35.02617,11
879,101.9868431,2.583712968,39.43682,12
880,101.9868498,2.583793568,39.7918,12
881,101.9868516,2.583846269,39.69414,12
882,101.9868572,2.583030452,35.2293,12
883,101.9868624,2.583111568,35.11699,12
884,101.9868695,2.583191393,35.25225,12
885,101.9868724,2.58326941,36.1917,12
886,101.9868788,2.58334846,37.07647,12
887,101.9868865,2.583430868,37.43535,12
888,101.9868924,2.583509918,37.86602,12
889,101.9869011,2.583590002,38.46074,12
890,101.9869058,2.583668535,39.23369,12
891,101.9869101,2.583748877,39.70781,12
892,101.9869168,2.583825344,39.7835,12
893,101.9869214,2.582987568,35.57256,12
894,101.986925,2.583067393,35.62383,12
895,101.986935,2.583146185,35.48565,12
896,101.9869376,2.58322601,35.62529,12
897,101.9869469,2.583305318,36.75957,12
898,101.9869533,2.583386693,37.36016,12
899,101.9869561,2.583463677,37.92705,12
900,101.9869638,2.583545568,38.25176,12
901,101.9869741,2.583624102,38.9583,12
902,101.9869756,2.583703927,39.52227,12
903,101.9869857,2.583783235,39.81182,12
904,101.9869988,2.58310046,35.59551,12
905,101.9870065,2.583182352,35.78057,12
906,101.9870137,2.583263468,36.48857,12
907,101.9870219,2.583337868,37.2127,12
908,101.9870252,2.583420277,37.7542,12
909,101.9870314,2.58349881,38.23711,12
910,101.9870373,2.583578893,38.59551,12
911,101.9870422,2.583659752,39.17803,12
912,101.9870476,2.583737768,39.66338,12
913,101.9870512,2.583786593,39.8416,12
914,101.9870686,2.583134302,35.93682,12
915,101.9870789,2.583213093,36.06133,12
916,101.987082,2.583296535,37.18389,12
917,101.9870876,2.583372485,37.66826,12
918,101.9870948,2.583456702,38.16533,12
919,101.9871007,2.583537043,38.60527,12
920,101.98711,2.583615577,38.93535,12
921,101.9871133,2.583692043,39.44805,12
922,101.9871221,2.583772385,39.90899,12
923,101.9871413,2.583173052,36.21953,12
924,101.9871459,2.583248485,36.77861,12
925,101.9871516,2.583330118,37.60918,12
926,101.9871621,2.583408393,38.16924,12
927,101.9871683,2.583487702,38.57305,12
928,101.9871732,2.583568302,38.88848,12
929,101.9871791,2.583648643,39.24932,12
930,101.987184,2.583728468,39.84697,12
931,101.987215,2.58321051,36.68438,12
932,101.9872207,2.583287752,37.56279,12
933,101.9872271,2.583363185,38.22686,12
934,101.9872338,2.583445593,38.50762,12
935,101.9872407,2.583524643,38.93438,12
936,101.9872482,2.583603693,39.19414,12
937,101.9872505,2.583684035,39.52275,12
938,101.9872572,2.58374061,39.85869,12
939,101.9872893,2.58323841,37.2127,12
940,101.9872913,2.583318752,38.12529,12
941,101.9872957,2.583395218,38.52666,12
942,101.9873034,2.58347866,39.02471,12
943,101.9873101,2.583557193,39.19561,12
944,101.9873157,2.583637535,39.54766,12
945,101.9873247,2.583716585,39.86748,12
946,101.9873558,2.583273802,37.7874,12
947,101.9873658,2.58335466,38.43438,12
948,101.9873707,2.583436293,38.9876,12
949,101.9873805,2.583513018,39.33037,12
950,101.9873828,2.58359181,39.60772,12
951,101.9873895,2.583671635,40.01494,12
952,101.9874254,2.583228593,37.62627,12
953,101.9874311,2.583307385,38.37871,12
954,101.9874385,2.583385402,38.80449,12
955,101.9874431,2.583462902,39.28399,12
956,101.9874485,2.583546085,39.64824,12
957,101.987455,2.583624618,40.13994,12
958,101.9874585,2.583693852,40.19902,12
959,101.9868468,2.582955345,35.09551,12
960,101.9869227,2.583906977,39.83281,13
961,101.9869921,2.583873652,39.83086,13
962,101.9869964,2.583940044,39.68682,13
963,101.9870013,2.584020127,39.0208,13
964,101.987009,2.584100985,38.12529,13
965,101.987018,2.584178744,37.38457,13
966,101.9870203,2.584259602,36.54473,13
967,101.987028,2.584339685,36.31475,13
968,101.9870345,2.584418477,35.82695,13
969,101.9870409,2.584499077,35.26445,13
970,101.9870465,2.584625402,35.29961,13
971,101.987056,2.583856344,39.95586,13
972,101.9870599,2.583896644,39.87334,13
973,101.9870691,2.583975435,39.34502,13
974,101.9870714,2.58405681,38.50908,13
975,101.9870792,2.584136119,37.96758,13
976,101.9870858,2.584213619,37.31182,13
977,101.987092,2.584292152,36.53545,13
978,101.9870974,2.584373269,36.22051,13
979,101.9871056,2.584452835,35.80938,13
980,101.9871095,2.584529302,35.36504,13
981,101.9871182,2.58463496,35.55938,13
982,101.9871295,2.58385221,40.00811,13
983,101.9871339,2.58393126,39.75176,13
984,101.9871377,2.58400876,39.01006,13
985,101.9871439,2.584089619,38.4251,13
986,101.9871498,2.584168669,37.82451,13
987,101.9871572,2.584250302,37.06182,13
988,101.9871665,2.584328835,36.71563,13
989,101.9871698,2.584408144,36.36699,13
990,101.9871788,2.584487969,35.74346,13
991,101.9871973,2.583818885,39.97539,13
992,101.9872007,2.583885019,39.93828,13
993,101.9872035,2.58396691,39.33525,13
994,101.9872102,2.58404441,38.69561,13
995,101.9872189,2.584123977,38.13359,13
996,101.9872251,2.584200444,37.71367,13
997,101.9872304,2.584283885,37.13897,13
998,101.9872369,2.58436216,36.78154,13
999,101.9872425,2.584442244,36.29619,13
1000,101.9872479,2.58452026,35.73076,13
1001,101.9872672,2.583841877,39.89971,13
1002,101.987271,2.583919377,39.60527,13
1003,101.9872787,2.583998944,39.2459,13
1004,101.9872867,2.584078769,38.6419,13
1005,101.98729,2.584156527,38.26397,13
1006,101.9872998,2.584239194,37.64434,13
1007,101.9873019,2.584316952,37.14922,13
1008,101.9873057,2.58439936,36.89727,13
1009,101.9873165,2.584476344,36.32256,13
1010,101.9873232,2.584557202,36.01982,13
1011,101.9873283,2.583795118,40.00078,13
1012,101.9873283,2.584650977,36.06182,13
1013,101.9873388,2.583872619,39.82402,13
1014,101.9873442,2.583951152,39.4832,13
1015,101.9873507,2.584033302,39.14531,13
1016,101.9873573,2.584111577,38.62676,13
1017,101.9873622,2.58418856,38.13848,13
1018,101.9873712,2.584270194,37.78447,13
1019,101.9873776,2.584350794,37.20781,13
1020,101.9873789,2.584432944,36.85967,13
1021,101.9873843,2.584512769,36.39922,13
1022,101.9873915,2.584590527,36.10674,13
1023,101.9873969,2.583780393,40.10234,13
1024,101.9874046,2.583829735,40.03203,13
1025,101.987409,2.583908527,39.83916,13
1026,101.9874136,2.583990419,39.45049,13
1027,101.987421,2.584068694,39.12871,13
1028,101.9874298,2.584149552,38.5125,13
1029,101.9874347,2.58422886,38.14043,13
1030,101.9874411,2.58431101,37.53252,13
1031,101.9874447,2.58438696,37.31475,13
1032,101.9874544,2.584467302,36.81914,13
1033,101.9874596,2.584544802,36.47588,13
1034,101.9874665,2.584610677,36.304,13
1035,101.987523,2.584503727,36.94609,13
1036,101.9875307,2.58457761,36.679,13
1037,101.9875307,2.584627985,36.60186,13
1038,101.9871828,2.584568736,35.35869,13
1039,101.987256,2.584642598,35.83037,13
1040,101.9874665,2.583784268,40.29082,14
1041,101.9874729,2.583862544,40.25274,14
1042,101.9874804,2.58394211,39.89385,14
1043,101.9874891,2.584022452,39.50469,14
1044,101.9874919,2.584104344,39.00957,14
1045,101.9874961,2.584183394,38.48076,14
1046,101.9875045,2.584259602,38.20098,14
1047,101.9875084,2.584339944,37.6082,14
1048,101.9875153,2.584420544,37.2293,14
1049,101.9875346,2.583750685,40.55156,14
1050,101.9875405,2.583817593,40.43438,14
1051,101.9875425,2.583898452,40.47051,14
1052,101.9875538,2.583978794,40.02373,14
1053,101.9875585,2.584059394,39.52031,14
1054,101.9875641,2.584134827,39.04912,14
1055,101.9875713,2.584218527,38.53936,14
1056,101.9875772,2.584297319,38.10381,14
1057,101.9875818,2.584375594,37.81914,14
1058,101.9875883,2.584454385,37.48662,14
1059,101.9875939,2.584533694,37.08623,14
1060,101.9876027,2.58461636,36.92754,14
1061,101.9876037,2.583728468,41.15166,14
1062,101.987605,2.584696185,37.04131,14
1063,101.987606,2.58377626,41.15264,14
1064,101.9876078,2.58385066,40.72246,14
1065,101.9876155,2.583929452,40.48955,14
1066,101.9876235,2.584011602,40.00176,14
1067,101.9876268,2.584094269,39.52471,14
1068,101.9876348,2.584174094,38.97344,14
1069,101.9876427,2.58425211,38.57744,14
1070,101.9876471,2.584330385,38.05645,14
1071,101.9876556,2.58441021,37.93096,14
1072,101.987661,2.584487969,37.69463,14
1073,101.9876689,2.584572185,37.38359,14
1074,101.9876723,2.583735185,42.04131,14
1075,101.9876725,2.584632377,37.31914,14
1076,101.9876738,2.58380726,41.47881,14
1077,101.9876807,2.58388631,40.83672,14
1078,101.9876897,2.583967944,40.50322,14
1079,101.9876918,2.584047252,39.94414,14
1080,101.9876985,2.584129919,39.45342,14
1081,101.9877031,2.584208194,39.1165,14
1082,101.9877113,2.584284919,38.62578,14
1083,101.9877164,2.584369394,38.25127,14
1084,101.9877254,2.584447669,38.11748,14
1085,101.9877329,2.584527494,37.79082,14
1086,101.987736,2.583690493,42.7459,14
1087,101.987738,2.583760243,42.62676,14
1088,101.9877388,2.584604477,37.56279,14
1089,101.9877388,2.584649944,37.50664,14
1090,101.9877468,2.583842135,41.73076,14
1091,101.9877527,2.58392196,41.02568,14
1092,101.9877604,2.584002819,40.54424,14
1093,101.9877683,2.584082644,39.91143,14
1094,101.9877732,2.584158852,39.52227,14
1095,101.9877799,2.58424126,39.28203,14
1096,101.9877837,2.58432031,38.73711,14
1097,101.9877912,2.58440091,38.346,14
1098,101.9877986,2.584480219,38.10674,14
1099,101.9878058,2.584561077,37.94463,14
1100,101.9878063,2.58371736,43.61455,14
1101,101.9878099,2.584633927,37.74639,14
1102,101.987812,2.58379641,42.92022,14
1103,101.9878171,2.584725119,37.89336,14
1104,101.9878189,2.583876494,41.90752,14
1105,101.9878259,2.583951669,41.05254,14
1106,101.9878302,2.584033044,40.44268,14
1107,101.98784,2.584111577,39.77568,14
1108,101.9878454,2.58419321,39.45,14
1109,101.9878503,2.584275877,39.09844,14
1110,101.9878587,2.58434976,38.63359,14
1111,101.9878621,2.584435269,38.44658,14
1112,101.9878695,2.584513802,38.25859,14
1113,101.9878765,2.584593627,38.13213,14
1114,101.9878811,2.584669835,38.04229,14
1115,101.9879348,2.584468335,38.65899,14
1116,101.9879399,2.584547385,38.58818,14
1117,101.9879466,2.584630569,38.36211,14
1118,101.9879574,2.584762835,38.36309,14
1119,101.9879508,2.584692818,38.18438,14
1120,101.9875017,2.583341227,38.80645,15
1121,101.9875092,2.58342131,39.3333,15
1122,101.9875143,2.583499843,39.86895,15
1123,101.9875233,2.583580702,40.39824,15
1124,101.9875266,2.58365536,40.59893,15
1125,101.9875646,2.583217743,37.95879,15
1126,101.9875664,2.58329266,38.87969,15
1127,101.9875713,2.58337326,39.33086,15
1128,101.9875782,2.58345386,40.05547,15
1129,101.9875878,2.583533168,40.78643,15
1130,101.9875903,2.583613768,41.42363,15
1131,101.9875931,2.583660785,41.2708,15
1132,101.9876342,2.583251068,38.62774,15
1133,101.9876348,2.583316427,39.2625,15
1134,101.9876453,2.58340736,40.14287,15
1135,101.9876489,2.583489252,40.9959,15
1136,101.9876561,2.583569335,41.94024,15
1137,101.9877003,2.583205602,38.28887,15
1138,101.9877039,2.583286202,39.3543,15
1139,101.9877103,2.583361635,40.03447,15
1140,101.9877162,2.583441718,41.07891,15
1141,101.98772,2.583522577,42.46611,15
1142,101.9877308,2.583603693,42.91582,15
1143,101.9877714,2.583239185,39.22637,15
1144,101.9877755,2.583318235,40.00908,15
1145,101.9877807,2.583398577,41.10283,15
1146,101.9877891,2.583477368,42.28838,15
1147,101.9877953,2.583557968,43.34649,15
1148,101.9877974,2.58360266,43.44268,15
1149,101.9878343,2.58319656,39.03887,15
1150,101.9878441,2.583275868,39.93584,15
1151,101.987848,2.583354143,40.92607,15
1152,101.9878531,2.583431902,42.14043,15
1153,101.9878623,2.583511985,43.35527,15
1154,101.9878685,2.583590518,43.76641,15
1155,101.9878744,2.583672152,44.11846,15
1156,101.9878783,2.583749652,43.81719,15
1157,101.9878855,2.583831802,42.72881,15
1158,101.9878921,2.583908527,41.62676,15
1159,101.987895,2.583989127,40.91582,15
1160,101.9879006,2.584071277,40.31475,15
1161,101.9879086,2.583232468,39.6624,15
1162,101.9879094,2.584149294,39.9583,15
1163,101.9879147,2.583310227,40.71318,15
1164,101.9879178,2.584229119,39.58525,15
1165,101.9879186,2.583390052,41.92803,15
1166,101.9879245,2.584310235,39.14727,15
1167,101.987926,2.583467552,43.24346,15
1168,101.9879312,2.58438541,38.75469,15
1169,101.9879314,2.583542468,44.08721,15
1170,101.9879731,2.58318881,39.4627,15
1171,101.987979,2.583264502,40.48565,15
1172,101.9879838,2.58334381,41.75078,15
1173,101.9879928,2.583420535,43.29375,15
1174,101.9879975,2.58350191,44.32793,15
1175,101.9880432,2.583141277,39.31231,15
1176,101.9880463,2.58321981,40.66875,15
1177,101.988054,2.583299893,41.56865,15
1178,101.9880583,2.583376877,43.03154,15
1179,101.9880668,2.58351431,44.86699,15
1180,101.9881079,2.583172793,40.48223,15
1181,101.9881197,2.583330377,42.26397,15
1182,101.98812,2.583251585,41.37725,15
1183,101.9881287,2.583408652,44.14678,15
1184,101.9881346,2.583488218,45.20928,15
1185,101.9881778,2.583120093,40.38799,15
1186,101.9881845,2.583208443,41.45391,15
1187,101.988187,2.583286977,42.08916,15
1188,101.9881991,2.583370677,43.65557,15
1189,101.9882004,2.583444302,44.84941,15
1190,101.9882032,2.583493902,45.47197,15
1191,101.9882405,2.583087027,40.36455,15
1192,101.98825,2.583160393,41.56475,15
1193,101.9882528,2.583238927,42.25176,15
1194,101.9882584,2.58332056,43.31426,15
1195,101.9882625,2.583397027,44.40459,15
1196,101.9882695,2.58347711,45.21709,15
1197,101.9880625,2.583456709,44.30107,15
1198,101.9876609,2.583635816,41.9544,15
1199,101.987496,2.583260103,38.24346,15
1200,101.9879404,2.583624102,44.27031,16
1201,101.9879453,2.583704702,44.35332,16
1202,101.9879507,2.583785302,43.60283,16
1203,101.9879584,2.583863577,42.52373,16
1204,101.9879659,2.583944435,41.45147,16
1205,101.9879741,2.584024519,40.89043,16
1206,101.9879764,2.58410486,40.19805,16
1207,101.9879815,2.58417926,40.03106,16
1208,101.9879874,2.584257535,39.60039,16
1209,101.9879928,2.58433891,39.08965,16
1210,101.9879977,2.584420285,38.92315,16
1211,101.9880072,2.583601368,44.6917,16
1212,101.9880111,2.583657685,44.78936,16
1213,101.9880157,2.583736993,44.33477,16
1214,101.9880247,2.583820177,43.07354,16
1215,101.9880265,2.584792027,38.31914,16
1216,101.9880267,2.584721502,38.34453,16
1217,101.9880283,2.58389716,42.07305,16
1218,101.9880337,2.58397776,41.33525,16
1219,101.9880427,2.584058102,40.78057,16
1220,101.9880496,2.584138444,40.28203,16
1221,101.9880555,2.584218269,39.98955,16
1222,101.9880604,2.584297319,39.56865,16
1223,101.9880766,2.583609635,45.22197,16
1224,101.9880799,2.583692818,44.70488,16
1225,101.9880863,2.58377161,43.76934,16
1226,101.9880964,2.583853244,42.55352,16
1227,101.9880989,2.58481011,38.46416,16
1228,101.9880992,2.583930485,41.91484,16
1229,101.9881079,2.584010569,41.14971,16
1230,101.9881164,2.584169444,40.29229,16
1231,101.9881166,2.58409091,40.66875,16
1232,101.9881267,2.584250302,39.95977,16
1233,101.9881372,2.584405819,39.26787,16
1234,101.9881387,2.583566752,45.42998,16
1235,101.9881449,2.58448461,39.28643,16
1236,101.9881477,2.583648127,45.08135,16
1237,101.9881524,2.58456521,39.14141,16
1238,101.9881557,2.58372821,44.25078,16
1239,101.988157,2.583807002,43.03936,16
1240,101.9881647,2.58472641,38.76152,16
1241,101.9881696,2.583888894,42.19414,16
1242,101.9881711,2.584829744,39.00713,16
1243,101.9881724,2.583964844,41.55498,16
1244,101.988178,2.584045702,41.23565,16
1245,101.9881847,2.58412346,40.7415,16
1246,101.9881893,2.58420561,40.26641,16
1247,101.9882035,2.584286469,39.84551,16
1248,101.9882073,2.583562102,45.65215,16
1249,101.9882112,2.583603693,45.60625,16
1250,101.9882117,2.584443794,39.61992,16
1251,101.9882161,2.583680935,44.7083,16
1252,101.9882227,2.584605252,39.35039,16
1253,101.9882268,2.583764635,43.58086,16
1254,101.9882304,2.584683785,39.26397,16
1255,101.9882322,2.583838519,42.89727,16
1256,101.9882371,2.583919377,42.18242,16
1257,101.9882384,2.584762577,39.10723,16
1258,101.9882443,2.583996877,41.53545,16
1259,101.9882518,2.58408006,41.17852,16
1260,101.9882554,2.584156527,40.72881,16
1261,101.9882625,2.58423971,40.2752,16
1262,101.9882685,2.58434201,39.87529,16
1263,101.9882762,2.584395227,39.98516,16
1264,101.9882831,2.584472727,40.07061,16
1265,101.9882908,2.58455436,39.97539,16
1266,101.9882936,2.584636769,39.67119,16
1267,101.9883016,2.584712977,39.51201,16
1268,101.9883237,2.584846794,39.18584,16
1269,101.9880185,2.584660658,38.56963,16
1270,101.9880101,2.584579465,38.58672,16
1271,101.9880088,2.584498628,38.82549,16
1272,101.9880738,2.584455165,38.93682,16
1273,101.9880761,2.58453461,38.69951,16
1274,101.9880891,2.584696476,38.48809,16
1275,101.9880845,2.58461654,38.55596,16
1276,101.9881586,2.584646434,38.90801,16
1277,101.9882057,2.58437359,39.44072,16
1278,101.9881335,2.584330128,39.41289,16
1279,101.9880686,2.584375856,38.96758,16
1280,101.9882177,2.58452268,39.51885,16
1281,101.9882751,2.583560035,45.34746,17
1282,101.9882839,2.583637018,44.91973,17
1283,101.988289,2.583716327,44.10869,17
1284,101.9882939,2.583796152,43.21025,17
1285,101.9883021,2.583876494,42.54522,17
1286,101.9883088,2.58395451,42.02861,17
1287,101.9883121,2.584034594,41.62041,17
1288,101.9883183,2.584115452,41.01104,17
1289,101.9883293,2.584194502,40.70586,17
1290,101.9883424,2.584353377,40.24639,17
1291,101.9883465,2.584431652,40.35967,17
1292,101.9883483,2.583591552,44.94414,17
1293,101.9883545,2.58366776,44.4417,17
1294,101.988355,2.584514319,40.32988,17
1295,101.9883596,2.584591044,40.21465,17
1296,101.9883607,2.583749393,43.58281,17
1297,101.9883643,2.58467216,40.17022,17
1298,101.9883681,2.583829735,42.98955,17
1299,101.9883733,2.58475586,40.0042,17
1300,101.9883748,2.583908527,42.41045,17
1301,101.9883781,2.583987577,41.84111,17
1302,101.9883835,2.584859969,39.48076,17
1303,101.9883894,2.584066627,41.33477,17
1304,101.9884015,2.58422576,40.6375,17
1305,101.9884061,2.584304035,40.42998,17
1306,101.988412,2.584385669,40.64287,17
1307,101.9884151,2.583547377,45.28594,17
1308,101.9884177,2.584464977,40.66729,17
1309,101.9884215,2.58362436,44.88164,17
1310,101.9884254,2.583702118,43.99785,17
1311,101.9884277,2.58454506,40.64434,17
1312,101.9884316,2.584621785,40.65654,17
1313,101.9884329,2.583785043,43.32744,17
1314,101.9884339,2.584707294,40.40508,17
1315,101.9884382,2.583863319,42.85332,17
1316,101.9884447,2.584784019,40.27715,17
1317,101.9884452,2.58486901,39.55889,17
1318,101.9884454,2.583942627,42.21856,17
1319,101.9884531,2.584023744,41.85381,17
1320,101.9884786,2.584343044,41.18731,17
1321,101.9884791,2.58352361,45.69707,17
1322,101.988486,2.58358096,45.41143,17
